texts_good	texts_bad	field	error_type
Men like spending their time on different sport for exercises in 2012 more than women in almost any age, besides the group of 55-64 years old, where females prefer doing sport for 55 minutes against 52 minutes for male.	Men like spending their time on different sport for exercises in 2012 more than women almost in any age, besides the group of 55-64 years old, where females prefer doing sport for 55 minutes against 52 minutes for male.	syntax	Word_order
Men of the group spent 120,6 minutes on sport and women spent 92,8 minutes.	Men of the group spent on sport 120,6 minutes and women spent 92,8 minutes.	syntax	Word_order
Men spend 282,1 minute on excercising, while women spend only 114,1 , which is twice as low.	Men spend 282,1 minute on excercising, while women spend only 114,1 which is twice as low.	syntax	Relative_clause
Men, statistically, are willing to do physical activities more often than women, only for men between 55 and 64 was the time spent doing sport lower.	Men, statistically, are willing to do physical activities more often than women, only for men between 55 and 64 time spent doing sport is lower.	syntax	Word_order
Men account for 3% there% and women - for 1%.	Men there account for 3% and women - for 1%.	syntax	Word_order
Men who could be accounted as participants of the group, did sport for just under 154 minutes.	Men, who could be accounted as participants of the group, did sport for just under 154 minutes.	syntax	Relative_clause
Mens in yung ages (16-24 years) spend 282,1 minutes training for sport.	Mens in yung ages (16-24 years) spend 282,1 minutes for training sport.	syntax	Word_order
Metals and manufactured goods together make 60 per cent of all by transporteded goods by trains, while the least common product to by transported by rail is non-metallic materials, which occupies no more than 6 per cent of the whole amount.	Metals and manufactured goods together make 60 per cent of all by transporteded goods by trains, while the least common product to by transported by rail is non-metallic materials, which occupies no more than 6 per cent of the whole amount.	syntax	Word_order
Metals were more transported by rail than by road.	Metals transported by rail are more than by road.	syntax	Word_order
The Middle East had high enough level (11 percent) but it decreased to 9.6 percent.	The Middle East had enough high level (11 percent) but it decreased to 9.6 percent.	syntax	Word_order
The EU was in the middle.	Middle place had EU.	syntax	Word_order
More men than women received a master's degree , with a gap of 20%.	More men secured a master's degree than women , with a gap of 20%.	syntax	Word_order
Moreover, smartphones can help modern pupils to study new subjects faster and they can also provide any information, which we are interested.	Moreover, smartphones can help modern pupils to study new subjects faster and also they can provide any information, which we are interested.	syntax	Word_order
Moreover, smartphones can help modern pupils to study new subjects faster and also they can provide any informationin which we are interested.	Moreover, smartphones can help modern pupils to study new subjects faster and also they can provide any information, which we are interested.	syntax	Relative_clause
More scientists were born in poor countries and they took their knowledge about environmnet there.	More scientists were born in poor countries and there they took their knowledge about environment.	syntax	Word_order
The results will be more similar if we look at the social network for professionals LinkedIn.	More similar results will be if we look at the social network for professionals LinkedIn.	syntax	Word_order
More thn tht, girls would never be  pilot, in this speciliztiin universities din't ccept them.	More thn tht, girls never would be  pilot, in this speciliztiin universities din't ccept them.	syntax	Word_order
More than that, in my opinion, the "media thief" is a personwho steals media content (music, films, books, etc.)	More than that, in my opinion, the "media thief" is a person, who steal a media content (music, films, books, etc.)	syntax	Relative_clause
More working peoplein Australia, as we see.	More working people, as we see, in Australia.	syntax	Word_order
Moreover figures of Italian age group as "15-59" suffered from sharp fall.	Moreover figures of age Italian group as "15-59" suffered from sharp fall.	syntax	Word_order
Moreover, for young people it is essential to explore nature because, though nature is our home, it is  full of mystery , and danger , and being aware of some natural tricks is especially important even for a child's well-being.	Moreover, it is essential to explore nature for young people because, though nature is our home, it is  full of mystery , and danger , and being aware of some natural tricks is especially important even for a child's well-being.	syntax	Word_order
Moreover, they become more mature and more prepared for university life while working .	Moreover, they become more mature while working and more prepared for university life.	syntax	Word_order
Moreover, this version says that there are a lot of anti doping systems and organizationswhich rather correctly manage situation with illegal drugs.	Moreover, this version says that there are a lot of anti doping systems and organizations, which rather correctly manage situation with illegal drugs.	syntax	Relative_clause
Moreover, I think that the government   create / start a projectwhich will help  to sthat that the work of artists, producers and others is hard and important.	Moreover, I think that the government   create / start a project, which will help  to sthat that the work of artists, producers and others is hard and important.	syntax	Relative_clause
Moreover, London's subway is the biggest for kilometres of route and Los Angeles's one is  the smallest.	Moreover, London's subway is the biggest for kilometres of route and Los Angeles's is one the smallest.	syntax	Word_order
Moreover modern technology makes our lifestyle more sedentary than several decades ago but sitting is bad for us as it can be a cause of obesity problems with breathing , which may lead to  brain activity , which may lead to  death.	Moreover modern technology makes our lifestyle more sedentary than several decades ago but sitting is bad for us as it can be a cause of obesity problems with breathing and brain activity and death.	syntax	Relative_clause
Moreover, a lot of people spend a lot of time with TV.	Moreover, a lot of people spend with TV a lot of time.	syntax	Word_order
Moreover, air travel is the fastest way of travelling and it help us remember that we are living in the current world, where the most common idiom is "Time is money", we could hardly deny the importance of air travel.	Moreover, air travel is the fastest way of travelling and it help us remember that we are living in the current world, where the most common idiom is "Time is money", hardly could we deny the importance of air travel.	syntax	Word_order
Moreover, an extended staff based on the principles of division of labour intensifies the process and leads to professional improvement, unlike the small firms where the same employee is often in charge of producing goods, advertising and accounting.	Moreover, an extended staff based on the principles of division of labour intensifies the process and leads to professional improvement, unlike the small firms where the same employee often is in charge of producing goods, advertising and accounting.	syntax	Word_order
Moreover, architects study materials, so they will be able to make the building not only good-looking, but comfortable too.	Moreover, architects study materials, so they will be able to make not only good-looking building, but comfortable too.	syntax	Word_order
Moreover, as a rule, men spent more time on sports than women.	Moreover, as a rule, men spent on sports more time than women.	syntax	Word_order
Moreover, as it has already been said, our modern society is believed to have equal rights for everybody , which means that if someone would like to choose some subject, he or she should be limited only by his or her own abilities , and willingness to do it , and the government has no rights to restrict it.	Moreover, as it has already been said, our modern society is believed to have equal rights for everybody which means that if someone would like to choose some subject, he or she should be limited only by his or her own abilities , and willingness to do it , and the government has no rights to restrict it.	syntax	Relative_clause
Moreover, as it was mentioned above, sport is the cause of a myriad of fans appearing.	Moreover, as it was mentioned above, sport is the cause of appearing the myriad of fans.	syntax	Word_order
Moreover, in the diagram we can see thin men did exercise and sport about 52,7 minutes, and women by 55-64 did it 55,4 minutes.	Moreover, in the diagram we can see thin men did exercise and sport about 52,7 minutes, and women did 55,4 minutes by 55-64.	syntax	Word_order
Moreover; authorities cannot be responsible for of them and export much more of them than is needed in other countries; also, it can lead to a lack of food for their own population.	Moreover; authorities cannot be responsible for of them and export much more of them than in other countries need; also, it can lead to a lack of food for their own population.	syntax	Word_order
Moreover, by comparing the data by the factor of gender it is evident that the smallest difference in minutes spent on sport is in the 55-64 group , where women spent only 2,7 minutes more than men.	Moreover, by comparing the data by the factor of gender it is evident that the smallest difference in minutes spent on sport is in the 55-64 group where women spent only 2,7 minutes more than men.	syntax	Relative_clause
Moreover, by providing facilities and monetary help to small local businesses, we may lift the low-income layers of the population out of poverty.	Moreover, by providing facilities and monetary help to small local businesses, we may lift out of poverty the low-incom layers of the population.	syntax	Word_order
Moreover, by putting this kid in jail and not giving him help to socialise and find a normal job and people to interact with there and thereafter, will most likely make him a life-long prisoner.	Moreover, by putting this kid in jail and not giving him help there and thereafter to socialise and find a normal job and people to interact with, will most likely make him a life-long prisoner.	syntax	Word_order
Moreover, children play computer games that are often very cruel and teenagers learn about violence from them.	Moreover, children play computer games that are often very cruel and teenagers learn from them about violance.	syntax	Word_order
Moreover, companies are a lot more consumer-oriented in terms of fair competition, they do their marketing and make financial plans more accurately, work on strategy.	Moreover, companies are a lot more consumer-oriented in terms of fair competition, they more accuratly doing their marketing and financial plans, work on strategy.	syntax	Word_order
Moreover, computers and smartphones can lead to eye problems if people use them often.	Moreover, computers and smartphones can lead to eye problems if people often use them.	syntax	Word_order
Moreover, corporatitowardss that have so many branches in many countries also not always professitowardsal towards  local workers.	Moreover, corporatitowardss which have so many branches in many countries also not always professitowardsal towards  local workers.	syntax	Relative_clause
Moreover, during 1 year there was a stagnation but in 2012 it soared which was followed a sharp decrease and the line graph reached a 214$ bn mark.	Moreover, during 1 year there was a stagnation but in 2012 there was a soar which was followed a sharp decrease and the line graph reached a 214$ bn mark.	syntax	Word_order
Moreover, entrepreneurswho might be more talented, creative and effective will not have a chance onto show themselves, because corporations usually have all the instruments onto block entering a new firm onto the market.	Moreover, entrepreneurs, which might be more talented, creative and effective will not have a chance onto show themselves, because corporations usually have all the instruments onto block entering a new firm onto the market.	syntax	Relative_clause
Moreover, government should make transport, schools, and all social supports more beneficial.	Moreover, government should make more beneficial the transport, schools, and all social supports.	syntax	Word_order
Moreover, if they want to have a good camera or place where the film will be filmed, they also should have money to rent it.	Moreover, if they want to have a good camera or place, where the film will be, they also should have money to rent it.	syntax	Relative_clause
Moreover, if university prohibits students to study definite subjects because of genders, there will be many people without higher education or bad workers who work in the areawhich is wrong for them.	Moreover, if university prohibits students to study definite subjects because of genders, there will be many people without higher education or bad workers who work in the area, which is wrong for them.	syntax	Relative_clause
Moreover, import makes possible for people to buy exotic fruits and vegetables in their countries.	Moreover, import makes possible for people to buy in their countries exotic fruits and vegetables.	syntax	Word_order
Moreover, in the nature children can find friendswith whom they will share some experience and knowledge in life.	Moreover, in the nature children can find friends, who they will share some experience and knowledge in life.	syntax	Relative_clause
Moreover, international companies do not know the quantity of offices , where material is producing and do not know peoplewho work there .	Moreover, international companies do not know the quantity of offices , where material is producing and do not know people, who work there.	syntax	Relative_clause
Moreover, it is popular to listen to music with earphones very loud, this may cause serious problems with ears and you might even became deaf.	Moreover, it is because popular listen to music with earphones very loud, this may cause serious problems with ears and you might even became deaf.	syntax	Word_order
Moreover, it is not effective enough for the society since people are not motivated in improving their health.	Moreover, it is not enough effective for the society since people are not motivated in improving their health.	syntax	Word_order
Moreover, it is not rightwhen someonewho sells pirate copies get money from it.	Moreover, it is not rightwhen someone, who sells pirate copies get money from it.	syntax	Relative_clause
Moreover, it makes us overlook the old myth of only male or only female jobs and gives a chance to develop a natural talent in a person who is not suited for a particular work, according to the overall belief.	Moreover, it makes us overlook the old myth of male or female jobs only and gives a chance to develop a natural talent in a person who is not suited for a particular work, according to the overall belief.	syntax	Word_order
Moreover, it makes us overlook the old myth of male or female jobs only and gives a chance to develop a natural talent in a person who, according to the overall belief, is not suited for a particular work.	Moreover, it makes us overlook the old myth of male or female jobs only and gives a chance to develop a natural talent in a person who is not suited for a particular work, according to the overall belief.	syntax	Word_order
Moreover, it should be noted that all people need money to exist and communicate with the society somehow and undoubtedly almost everyone would rather prefer to have as much money as possible.	Moreover, it should be noted that all people need money to exist and communicate with the society somehow and undoubtedly almost everyone would rather prefer to have money as much as possible.	syntax	Word_order
Moreover. it shows the number of boys and girls. that's why we can also analyze the question of sexual discrimination . The first aspect. which I'd like to say about. coincides to the issue of social and economical development of African and South Asian countries.	Moreover. it shows the number of boys and girls. that's why we can analyze the question of sexual discrimination also. The first aspect. which I'd like to say about. coincides to the issue of social and economical development of African and South Asian countries.	syntax	Word_order
Moreover, it will also be useful for customers to prefer big companies due to the reason that they truly appreciate their reputation.	Moreover, it will be also useful for customers to prefer big companies due to the reason that they truly appreciate their reputation.	syntax	Word_order
Moreover, it will help our society to develop a lot of male areaswhere women can be really useful.	Moreover, it will help our society to develop a lot of male areas, were women can be really useful.	syntax	Relative_clause
Moreover, lack of social and emotional knowledge is one of the main factor to increase crime among youth because the government should pay more attention to both education and law systems.	Moreover, lack of social and emotional knowledge is one of the main factor to increase crime among youth because the government should more pay attention to both education and law systems.	syntax	Word_order
Moreover, the large quantity of gyms , and pools will become a cause of price decreasing , and people will also start visiting them, becomea cause it will become cheap for them.	Moreover, the large quantity of gyms , and pools will become a cause of price decreasing , and people also will start visiting them, becomea cause it will become cheap for them.	syntax	Word_order
Moreover, men have a better result  time at 65-74  than at 55-64, while women  contrast have a higher result  55-64  than at 65-74.	Moreover, men have a better result  time at 65-74  than at 55-64, while women  contrast have a higher result  55-64  than at 65-74.	syntax	Word_order
Moreover, multinational corporations can also become the source of environmental pollution.	Moreover, multinational corporations also can become the source of environmental pollution.	syntax	Word_order
Moreover, people should take care of their health by themselves and restrict themselves in using of mobile phone and other perhaps harmful-commodities of the modern world, they should also remember about physical activity and do exercises.	Moreover, people should take care of their health by themselves and restrict themselves in using of mobile phone and other perhaps harmful-commodities of the modern world, also they should remember about physical activity and do exercises.	syntax	Word_order
Moreover people who have been involved in working for small businesses lose their jobs.	Moreover, people, who have been involved in working for small businesses, lose their jobs.	syntax	Relative_clause
Moreover people who have been involved in working for small businesses lose their jobs.	Moreover, people, who have been involved in working for small businesses, lose their jobs.	syntax	Relative_clause
Moreover, political relationships get more positive than negative with the result being mutually beneficial deals between countries that can produce extra food, and those who cannot.	Moreover, political relationships get more positive than negative with the result being mutually beneficial deals between countries that can excessively produce food, and those who cannot.	syntax	Word_order
Moreover scientists can solve these problems themselves if they will find new drugs which will strengthen people's nervous system health  and physical abilities. To sum up scientists create modern technologies so they should help  the nation  reduce the number of problems using different ways as teaching or creating something new.	Moreover scientists can solve these problems themselves if they will find new drugs which will strengthen people's nervous system health  and physical abilities. To sum up scientists create modern technologies so they should help  the nation  reduce the number of problems using different ways as teaching or creating something new.	syntax	Relative_clause
Moreover, some of these buildings are built with weak materials , which are easy to break, and that is a real problem speaking about the safety.	Moreover, some of these buildings are built with weak materials which are easy to break and that is a real problem speaking about the safety.	syntax	Relative_clause
Moreover, some stress situations and challengeswhich involve people 'outside the home', are more likely to affect children.	Moreover, some stress situations and challenges, which involve people 'outside the home', are more likely to affect children.	syntax	Relative_clause
Moreover, sometimes huge salaries might be connected with extremely responsible vacancies that imply having regular meetings.	Moreover, sometimes huge salaries might be connected with extremely responsible vacancies which imply having regular meetings.	syntax	Relative_clause
Moreover, space exploration can contribute to such fascinating thing as discovering other planetswhich are fit for life.	Moreover, space exploration can contribute to such fascinating thing as discovering other planets, which are fit for life.	syntax	Relative_clause
Moreover, speaking about this age group, employer's support is higher in the group of 40 - 49 than in the group of 30 - 39, the difference which is not so big.	Moreover, speaking about this age group, employer's support is higher in the group of 40 - 49 than in the group of 30 - 39, which difference is not so big.	syntax	Word_order
Moreover, sport exercises can be harmful for peoplewho do not know the techniques and his or her own restrictions.	Moreover, sport exercises can be harmful for people, who do not know the techniques and his or her own restrictions.	syntax	Relative_clause
Moreover, the students of this age were not keen on sport: only 15% of them chose sports and health courses which is 4 times less than the proportion of the students engaged in scienceand art courses together.	Moreover, the students of this age were not keen on sport: only 15% of them chose sports and health courses which is 4 times less than the proportion of the students engaged in scienceand art courses together.	syntax	Relative_clause
Moreover, such a business gives people the opportunity to decide on a special product, as in the following example: in Moscow we have many shops of organic food, which are not connected to multinational br, ands , and every time I am buying a special products for my family I can choose the thing most appropriate for me, that is a great idea.	Moreover, such a business gives people the opportunity to decide on a special product, as in the following example: in Moscow we have many shops of organic food, which are not connected to multinational br, ands , and every time I am buying a special products for my family I can choose the most appropriate for me thing, that is a great idea.	syntax	Word_order
Moreover, such a business gives people the opportunity to decide on a special product, as in the following example: in Moscow we have many shops of organic food, which are not connected to multinational br, ands , and every time I am buying a special products for my family I can choose the most appropriate for me thing, which is a great idea.	Moreover, such a business gives people the opportunity to decide on a special product, as in the following example: in Moscow we have many shops of organic food, which are not connected to multinational br, ands , and every time I am buying a special products for my family I can choose the most appropriate for me thing, that is a great idea.	syntax	Relative_clause
Moreover, such type of transport is often safer and more comfortable than the others, so people can feel calm and peaceful in there.	Moreover, such type of transport often is safer and more comfortable than the others, so people can feel calm and peaceful in there.	syntax	Word_order
Moreover, machinery was largely transported by trains, while was almost not been transported by road.	Moreover, machinery was largely transported by trains, while almost was not been transported by road.	syntax	Word_order
Moreover, the aged women do not sports often and it is the same trend for both men and women.	Moreover, the aged women do not sports often and it is the same trend both for men and women.	syntax	Word_order
Moreover, African children averages in 2012 and in South Asia in 2000 are the same that means the problem with education in Africa is more dramatic.	Moreover, the averages children in Africa in 2012 and in South Asia in 2000 are the same that means the problem with education in Africa is more dramatic.	syntax	Word_order
Moreover, the bar chart demonstrates that in spite of the age male sport was more popular than female one in 2012.	Moreover, the bar chart demonstrates that in spite of the age male sport was in 2012 more popular than female one.	syntax	Word_order
Moreover, the environment has a tendency to deteriorate , which will lead to diseases.	Moreover, the environment has a tendency to deteriorate that will lead to diseases.	syntax	Relative_clause
Moreover, the establishment of local brands can also provide unique items that are specialized for these locations.	Moreover, the establishment of local brands also can provide unique items that are specialized for these locations.	syntax	Word_order
Moreover, the idea of punishing people, who download files from the the Internet can be hard turn into reality, because it is really difficult to control this space (the Internet).	Moreover, the idea of punishing people, who download files from the the Internet can be hard turn into reality, because it is really difficult to control this space (the Internet).	syntax	Relative_clause
Moreover, the internet is an "alternative" world where not all laws  acting, there is free information about everything in the world there , and music , and films  should also be free.	Moreover, the internet is an "alternative" world where not all laws  acting, there is free information about everything in the world there , and music , and films  also should be free.	syntax	Word_order
Moreover, the share of men and women who received updates was equal - 39%.	Moreover, the share of men and women, who received updates was equal - 39%.	syntax	Relative_clause
Moreover, the percent of boyswho had problems with health such as obesity was rising approximately by one or five percent each year.	Moreover, the percent of boys, who had problems with health such as obesety was rising approximately by one or five percent each year.	syntax	Relative_clause
Moreover, the staff in places like Auchan adhere to the company's standards of service and can always solve your problem with searching a current kind of product or replacing a low-quality one.	Moreover, the staff in places like Auchan adhere to the company's standards of service and always can solve your problem with searching a current kind of product or replacing a low-quality one.	syntax	Word_order
Moreover, the taxes in those countries are usually lower , which again means the company will make more money.	Moreover, the taxes in those countries are usually lower which again means the company will make more money.	syntax	Relative_clause
Moreover, there are a lot of countries where there is a deficit of food, therefore countrieswhich have an abundance of products can help to battle hunger.	Moreover, there are a lot of countries where there is a deficit of food, therefore countries, which have an abundance of products can help to battle hunger.	syntax	Relative_clause
Moreover, there are a lot of universities which give opportunity of choosing subjects for their students.	Moreover, there are a lot of universities which give for their students perfomance of chousing subjects.	syntax	Word_order
Moreover, there are more differences between Swedish and American line's  and the Japanese line's  than between Sweden and American lines.	Moreover, there are more differences between Swedish and American line's  and the Japanese line's  than between Sweden and American lines.	syntax	Word_order
Moreover there are thousands of scientists who try to find natural sources of energy for planes and cars.	Moreover, there are thousands of scientists, who try to find natural sources of energy for planes and cars.	syntax	Relative_clause
Moreover, a stable economic situation has to be there, saving the environment in the world.	Moreover, there have to be a stable economic situation, saving the environment in the world.	syntax	Word_order
Moreover, there will be a rapid 15% increase% over the period of the next three-four years.	Moreover, there will be a rapid increase of 15% over the period of the next three-four years.	syntax	Word_order
Moreover, these companies have great profits, part of which they spend on innovations that develop the process of production, making it more eco-friendly and effective.	Moreover, these companies have great profits, part of which they spend on innovations, that develop the process of production, making it more eco-friendly and effective.	syntax	Relative_clause
Moreover, they can easily find money and investors to provide researches and also they may negotiate with specialists and scientist all over the world, that may significantly contribute to collecting data, so that it will make the research more valuable.	Moreover, they can easily find money and investors to provide researches and also they may negotiate with specialists and scientist all over the world, which may significantly contribute to collecting data, so that it will make the research more valuable.	syntax	Relative_clause
Moreover, they participate  Arts courses like people which a little bit older (from 26 to 40) , and young people make up 30 percent, it is around five percent more than people  middle-aged.	Moreover, they participate  Arts courses like people which a little bit older (from 26 to 40) , and young people make up 30 percent, it is more around five percent than people  middle-aged.	syntax	Word_order
Moreover, they should looking after that and maybe create several laws.	Moreover, they should looking after that and create several laws, may be.	syntax	Word_order
Moreover, this measure does not cover the whole population as it doeses not concern adult who does not was itt to use sports facilities.	Moreover, this measure does not cover the whole population as it doeses not concern adult which does not was itt to use sports facilities.	syntax	Relative_clause
Moreover, this will help to build new economic trade routes, which will improve the financial situation in both countries. Such a step opens the door for new projects, organizations, and companies from foreign countries and this will cause new workplaces and the influx of peoplewho are ready to work and pay taxes.	Moreover, this will help to build new economic trade routes, which will improve the financial situation in both countries. Such a step opens the door for new projects, organizations, and companies from foreign countries and this will cause new workplaces and the influx of people, who are ready to work and pay taxes.	syntax	Relative_clause
Moreover, machinery transported by road amounts to only 2% amounts to contrast with 12% by rail and transited by road non-metallic minerals amounts to 13% which amounts to higher that the amount transported by rail.	Moreover, transported by road machinery amounts to only 2% amounts to contrast with 12% by rail and transited by road non-metallic minerals amounts to 13% which amounts to higher that the amount transported by rail.	syntax	Word_order
Moreover, transported by road machinery amounts to only 2% amounts to contrast with 12% by rail and non-metallic minerals transited by road amounts to 13% which amounts to higher that the amount transported by rail.	Moreover, transported by road machinery amounts to only 2% amounts to contrast with 12% by rail and transited by road non-metallic minerals amounts to 13% which amounts to higher that the amount transported by rail.	syntax	Word_order
Moreover, we should not forget to point out situations when mother decides to go to work not because of the shortage of money, but because she needs to show the society her professional skills, needs self-realisation.	Moreover, we should not forget to point out situations, when mother decides to go to work not because of the shortage of money, but because she needs to show the society her professional skills, needs self-realisation.	syntax	Relative_clause
Moreover, they will create more and more with money.	Moreover, with money they will create more and more.	syntax	Word_order
Moreover, with money you have not got economic difficulties, you can buy whatever you want.	Moreover, with money you have not got economic difficulties, whatever you what you can buy.	syntax	Word_order
Moreover, with such opportunities, which we are provided it is not a problem to create both stunning and comfortable constructions which could be turned into works of art.	Moreover, with such opportunities which we are provided it is not a problem to create both stunning and comfortable constructions which could be turned into works of art.	syntax	Relative_clause
Moreover, with the help of  developments and  mindsets people combine the most useful characteristics and create productswhich assist to the whole humanity.	Moreover, with the help of  developments and  mindsets people combine the most useful characteristics and create products, which assist to the whole humanity.	syntax	Relative_clause
Most  teacherswho, for instance, teach literary studies are men.	Most  teachers, for instance, who teach literary studies are men.	syntax	Relative_clause
Nowadays most scientific researches are supported by private companies and not by the governments.	Most of the scientific researches nowadays are supported by private companies and not by the governments.	syntax	Word_order
Moving to the situation in the UK in 2015, it can be said than the percentage of non-white population was there immensely lower than in the USA.	Moving to the situation in the UK in 2015, it can be said than the percentage of non-white population there was immensely lower than in the USA.	syntax	Word_order
Multinational brands appear in new markets, in different countries, creating workplaces for the citizens , which can help to reduce the problem of global unemployment.	Multinational brands appear in new markets, in different countries, creating workplaces for the citizens which can help to reduce the problem of global unemployment.	syntax	Relative_clause
Multinational brands are very strictly monitored the quality of their productions , unlike small companies , where it is possible to easily detect the presence of any flaws or defects in goods.	Multinational brands are very strictly monitored the quality of their productions , unlike small companies where it is possible to easily detect the presence of any flaws or defects in goods.	syntax	Relative_clause
Multinational companies prioritise making their products instantly recognisable and often the products sold under a trade mark are better in quality than those that lack any branding.	Multinational companies prioritise making their products instantly recognisable and often the products sold under a trade mark are better in quality than those which lack any branding.	syntax	Relative_clause
Multinatiinal enterprises are mostly minopolists in their markets . There is no need for other, especially small companies, for enter their business, because cinsumers will not notice them, it will simply be useless.	Multinatiinal enterprises are mostly minopolists in their markets . There is no need for other, especially small companies, for enter their business, because cinsumers will not notice them, it will be jest useless.	syntax	Word_order
Musicians and film producers every year produce hundreds and hundreds of new music albums and films, more and more new original content.	Musicians and film producers every year produce hundreds and hundreds music and films, new albums, more and more new original content.	syntax	Word_order
Month ago my brother bought a telephone by Apple because it was cheap.	My brother month ago bought a telephone by Apple because it was cheap.	syntax	Word_order
Therefore, my conclusion is that staying indoors for a long time deprives children an essential part of self-development and  peace of mind at the same time.	My conclusion is therefor that staying indoors for a long time deprives children an essential part of self-development and  peace of mind at the same time.	syntax	Word_order
My doctor told me about a boywho could not see after two days playing on computer games.	My doctor told me about a boy, who couldn't see after two days playing on computer games.	syntax	Relative_clause
NASA is a great example of unity of governments that contribute to development of space exploration by using advanced technologies.	NASA is a great example of unity of governments which contribute to development of space exploration by using advanced technologies.	syntax	Relative_clause
Nevertheless ,as for me,, introduction of the laws which limit air travel for business or leisure has more cons then pros.	Nevertheless ,as for me,, introduction of the laws which limiting air travel for business or leisure has more cons then pros.	syntax	Relative_clause
Nevertheless,  moving business to poorer could also have a disadvantage.	Nevertheless,  moving business to poorer also could have a disadvantage.	syntax	Word_order
Nevertheless, I disagree with people who think that it is a theft.	Nevertheless, I disagree with people, who think that is the theft.	syntax	Relative_clause
Nevertheless, developed and developing countries  can hardly be considered as the epitomes of dreamlands.	Nevertheless, developed and developing countries  hardly can be considered as the epitomes of dreamlands.	syntax	Word_order
Nevertheless, developing countries constantly increase the investment and only in the end of a given period there is a slight decrease.	Nevertheless, developing countries constantly increase the investment and only in the end of a period given there is a slight decrease.	syntax	Word_order
Nevertheless, in my opinion, the increasing of sport facilities, will have a positive effect in any case.	Nevertheless, in my opinion, the increasing of sport facilities, in any case, will have a positive effect.	syntax	Word_order
Nevertheless, nobody prevents them from producing their products, but it will still be on that local level.	Nevertheless, nobody prevents them from producing their products, but it will be still on that local level.	syntax	Word_order
Nevertheless, some would say, that such a situation will be substantial for people to protect of their rights for getting education, especially for women who can still face the problem of discrimination.	Nevertheless, some would say, that such a situation will be substantial for people to protect of their rights for getting education, especially for women who still can face the problem of discrimination.	syntax	Word_order
Nevertheless, the examples of those who grew up without families show that a child's development is possible even without family, whilevica versa, the process of growing up without the influence from the outside makes a person unable to function normally and communicate with other people.	Nevertheless, the examples of those who grew up without families show that a child's development is possible even without family, whilevica versa, the process of growing up without the influence from the outside makes a person unable to normally function and communicate with other people.	syntax	Word_order
Nevertheless, the investment was lower in each year than in developed countries where the change in investment rose and fell during the whole period.	Nevertheless, the investment was in each year lower than in developed countries where the change in investment rose and fell during the whole period.	syntax	Word_order
Nevertheless, you have to work to get money, that is why some people prefer to earn more money sacrificing their free time, while for others their free time is more important than getting much money.	Nevertheless, to get money you have to work, that is why some people prefer to earn more money sacrificing their free time, while for others their free time is more important than getting much money.	syntax	Word_order
Nevertheless in 2040 we will have another situation , when we will not have such a big difference.	Nevertheless in 2040 we will have another situation where we will not have such a big difference.	syntax	Relative_clause
Next followed by 26-40 year olds the procentage of which 30%.	Next 26-40-year-olds follow the procentage of which 30%.	syntax	Word_order
The next rapid and remarkable decline reached the level of 214 billion dollars .	Next came a rapid and remarkable fall to the level of 214 $ bn.	syntax	Word_order
Next to Spain went the USA, Greece and Turkey , which had small difference between the number of visitors: USA had 4, Greece - 3, Turkey - 2 million people.	Next to Spain went the USA, Greece and Turkey that had small difference between the number of visitors: USA had 4, Greece - 3, Turkey - 2 million people.	syntax	Relative_clause
The Middle East was next to the leader with 11 per cent of unemployment in 2014.	Next to the leader is Middle East with 11 per cent of unemployment in 2014.	syntax	Word_order
Undoubtedly, people who violate laws and distribute illegal content should be punished.	Undoubtedly, people, who violates laws and distribute illegal content should be punished.	syntax	Relative_clause
There is no questionthat peoplewho copy products of art should be punished or blocked, but, moreover, if you look at this situation from a different perspective, producer should think about every customer, not only a rich one.	There is no questionthat people, who copy products of art should be punished or blocked, but, moreover, if you look at this situation from a different perspective, producer should think about every customer, not only a rich one.	syntax	Relative_clause
The rate of North Africa is quite stable, it has the same percentage for 2014 and 2015.	North Arican rate is quite stable, it has the same percentage for 2014 and 2015.	syntax	Word_order
Not all subject can be studied by female students.	Not all subject female studient can be studie.	syntax	Word_order
Not a bad future.	Not bad seen have a future.	syntax	Word_order
Not every family can afford to pay for their sport activities or the ones of their children.	Not every family can afford to pay for their sport activities or their childrens ones.	syntax	Word_order
Not only do they get much important knowledge indoors , but they can also relax, escape from  routine and enjoy the silence in their houses.	Not only do they get much important knowledge indoors , but they also can relax, escape from  routine and enjoy the silence in their houses.	syntax	Word_order
They do not only punish criminals and prevent people from committing further crimes, but they also can become a source of income for a country.	Not only do they punish criminals and prevent people from committing further crimes, but they also can become a source of income for a country.	syntax	Word_order
Not only for job creation at its factories, but it also has numerous shopping malls throughout the world where salesmen and women can still be hired.	Not only for job creation at its factories, but it also has numerous shopping malls throughout the world where salesmen and women can be still hired.	syntax	Word_order
Not only is it a benefit individuals, but also it can show the world something new and unusal.	Not only it is a benefit individuals, but also it can show the world something new and unusal.	syntax	Word_order
Not only it is a benefit individuals, but it can also show the world something new and unusal.	Not only it is a benefit individuals, but also it can show the world something new and unusal.	syntax	Word_order
Not only living in a beautiful city raises the quality of life and brings joy into it, it is also a very good source of income if treated properly.	Not only living in a beautiful city raises the quality of life and brings joy into it, it also is a very good source of income if treated properly.	syntax	Word_order
